figure,,figure,year,selling_price,YoY_Growth,expected_price
Rebel Commando,1375,Rebel Commando,2021,89.25,0.2774636799541974,46.2859351827421
Rebel Commando,1376,Rebel Commando,2022,102.25,0.14565826330532206,47.211653886396945
Rebel Commando,1377,Rebel Commando,2023,105.43,0.031100244498777574,48.15588696412489
Rebel Commando,1378,Rebel Commando,2024,89.86,-0.14768092573271374,49.119004703407384
Rebel Commando,1379,Rebel Commando,2025,75.455,-0.1603049187625195,50.10138479747554
Rebel Soldier (Hoth Battle Gear),1380,Rebel Soldier (Hoth Battle Gear),2012,86.4,0.14505334305215034,86.4
Rebel Soldier (Hoth Battle Gear),1381,Rebel Soldier (Hoth Battle Gear),2013,44.54,-0.48449074074074083,88.12800000000001
Rebel Soldier (Hoth Battle Gear),1382,Rebel Soldier (Hoth Battle Gear),2014,62.28,0.39829366861248316,89.89056000000001
Rebel Soldier (Hoth Battle Gear),1383,Rebel Soldier (Hoth Battle Gear),2015,108.575,0.7433365446371227,91.68837120000002
Rebel Soldier (Hoth Battle Gear),1384,Rebel Soldier (Hoth Battle Gear),2016,93.49,-0.13893621920331578,93.52213862400001
Rebel Soldier (Hoth Battle Gear),1385,Rebel Soldier (Hoth Battle Gear),2017,82.74,-0.11498555995293613,95.39258139648001
Rebel Soldier (Hoth Battle Gear),1386,Rebel Soldier (Hoth Battle Gear),2018,72.465,-0.12418419144307458,97.30043302440961
Rebel Soldier (Hoth Battle Gear),1387,Rebel Soldier (Hoth Battle Gear),2019,108.02,0.490650658938798,99.2464416848978
Rebel Soldier (Hoth Battle Gear),1388,Rebel Soldier (Hoth Battle Gear),2020,120.955,0.11974634326976497,101.23137051859577
Rebel Soldier (Hoth Battle Gear),1389,Rebel Soldier (Hoth Battle Gear),2021,159.395,0.3178041420362947,103.25599792896769
Rebel Soldier (Hoth Battle Gear),1390,Rebel Soldier (Hoth Battle Gear),2022,113.97,-0.28498384516452846,105.32111788754705
Rebel Soldier (Hoth Battle Gear),1391,Rebel Soldier (Hoth Battle Gear),2023,145.0,0.27226463104325704,107.42754024529798
Rebel Soldier (Hoth Battle Gear),1392,Rebel Soldier (Hoth Battle Gear),2024,141.18,-0.02634482758620682,109.57609105020394
Rebel Soldier (Hoth Battle Gear),1393,Rebel Soldier (Hoth Battle Gear),2025,109.00999999999999,-0.22786513670491582,111.76761287120803
Ree-Yees,1394,Ree-Yees,2013,33.83,-0.6896614989450509,33.83
Ree-Yees,1395,Ree-Yees,2014,33.35,-0.01418859000886774,34.5066
Ree-Yees,1396,Ree-Yees,2015,43.31,0.2986506746626687,35.196732
Ree-Yees,1397,Ree-Yees,2016,44.48,0.027014546294158226,35.900666640000004
Ree-Yees,1398,Ree-Yees,2017,46.235,0.03945593525179869,36.618679972799995
Ree-Yees,1399,Ree-Yees,2018,48.989999999999995,0.05958689304639342,37.351053572256
Ree-Yees,1400,Ree-Yees,2019,45.5,-0.07123902837313723,38.09807464370112
Ree-Yees,1401,Ree-Yees,2020,56.91,0.25076923076923063,38.86003613657514
Ree-Yees,1402,Ree-Yees,2021,78.45,0.3784923563521352,39.63723685930665
Ree-Yees,1403,Ree-Yees,2022,81.84,0.043212237093690264,40.42998159649278
Ree-Yees,1404,Ree-Yees,2023,89.22,0.0901759530791788,41.23858122842264
Ree-Yees,1405,Ree-Yees,2024,75.97,-0.14850930284689534,42.06335285299109
Ree-Yees,1406,Ree-Yees,2025,73.16,-0.03698828484928263,42.90461991005091
Romba,1407,Romba,2011,69.12,-0.055221432476763144,69.12
Romba,1408,Romba,2013,72.35,0.04673032407407396,71.912448
Romba,1409,Romba,2014,70.14500000000001,-0.03047684865238398,73.35069696000002
Romba,1410,Romba,2015,80.285,0.14455770190320028,74.81771089920001
Romba,1411,Romba,2016,85.11,0.06009839945195239,76.314065117184
Romba,1412,Romba,2017,93.7,0.10092821055105161,77.84034641952769
Romba,1413,Romba,2018,111.82,0.19338313767342563,79.39715334791825
Romba,1414,Romba,2019,102.05,-0.08737256304775531,80.98509641487661
Romba,1415,Romba,2020,136.59,0.3384615384615386,82.60479834317415
Romba,1416,Romba,2021,225.025,0.6474485687092759,84.25689431003764
Romba,1417,Romba,2022,205.26,-0.08783468503499614,85.94203219623839
Romba,1418,Romba,2023,206.9,0.007989866510766941,87.66087284016315
Romba,1419,Romba,2024,200.475,-0.03105364910584829,89.41409029696642
Romba,1420,Romba,2025,205.64,0.025763810948996158,91.20237210290574
Sand People (Tusken Raider) (hollow cheeks),1421,Sand People (Tusken Raider) (hollow cheeks),2013,43.85,-0.7867632756273099,43.85
Sand People (Tusken Raider) (hollow cheeks),1422,Sand People (Tusken Raider) (hollow cheeks),2014,94.56,1.1564424173318129,44.727000000000004
Sand People (Tusken Raider) (hollow cheeks),1423,Sand People (Tusken Raider) (hollow cheeks),2015,154.86,0.6376903553299493,45.62154
Sand People (Tusken Raider) (hollow cheeks),1424,Sand People (Tusken Raider) (hollow cheeks),2016,205.42000000000002,0.32648844117267206,46.533970800000006
Sand People (Tusken Raider) (hollow cheeks),1425,Sand People (Tusken Raider) (hollow cheeks),2017,253.21,0.23264531204361782,47.464650216
Sand People (Tusken Raider) (hollow cheeks),1426,Sand People (Tusken Raider) (hollow cheeks),2018,202.52,-0.20018956597290782,48.41394322032
Sand People (Tusken Raider) (hollow cheeks),1427,Sand People (Tusken Raider) (hollow cheeks),2019,195.84,-0.03298439660280472,49.38222208472641
Sand People (Tusken Raider) (hollow cheeks),1428,Sand People (Tusken Raider) (hollow cheeks),2020,281.275,0.4362489787581698,50.36986652642093
Sand People (Tusken Raider) (hollow cheeks),1429,Sand People (Tusken Raider) (hollow cheeks),2021,316.0,0.12345569282730429,51.377263856949355
Sand People (Tusken Raider) (hollow cheeks),1430,Sand People (Tusken Raider) (hollow cheeks),2022,406.92,0.2877215189873419,52.40480913408834
Sand People (Tusken Raider) (hollow cheeks),1431,Sand People (Tusken Raider) (hollow cheeks),2023,407.495,0.0014130541629804316,53.452905316770114
Sand People (Tusken Raider) (hollow cheeks),1432,Sand People (Tusken Raider) (hollow cheeks),2024,397.77,-0.02386532350090187,54.52196342310551
Sand People (Tusken Raider) (hollow cheeks),1433,Sand People (Tusken Raider) (hollow cheeks),2025,420.0,0.055886567614450655,55.612402691567624
Sand People (Tusken Raider) (solid cheeks),1434,Sand People (Tusken Raider) (solid cheeks),2012,131.79,-0.6862142857142857,131.79
Sand People (Tusken Raider) (solid cheeks),1435,Sand People (Tusken Raider) (solid cheeks),2013,55.77,-0.5768267698611427,134.42579999999998
Sand People (Tusken Raider) (solid cheeks),1436,Sand People (Tusken Raider) (solid cheeks),2014,126.29,1.2644791106329567,137.114316
Sand People (Tusken Raider) (solid cheeks),1437,Sand People (Tusken Raider) (solid cheeks),2015,177.45,0.40509937445561794,139.85660232
Sand People (Tusken Raider) (solid cheeks),1438,Sand People (Tusken Raider) (solid cheeks),2016,239.28,0.34843617920541003,142.6537343664
Sand People (Tusken Raider) (solid cheeks),1439,Sand People (Tusken Raider) (solid cheeks),2017,193.29500000000002,-0.19218070879304572,145.506809053728
Sand People (Tusken Raider) (solid cheeks),1440,Sand People (Tusken Raider) (solid cheeks),2018,208.64499999999998,0.0794122972658371,148.41694523480257
Sand People (Tusken Raider) (solid cheeks),1441,Sand People (Tusken Raider) (solid cheeks),2019,172.15,-0.17491432816506491,151.3852841394986
Sand People (Tusken Raider) (solid cheeks),1442,Sand People (Tusken Raider) (solid cheeks),2020,127.85,-0.2573337205925066,154.41298982228858
Sand People (Tusken Raider) (solid cheeks),1443,Sand People (Tusken Raider) (solid cheeks),2021,301.87,1.3611263199061403,157.50124961873436
Sand People (Tusken Raider) (solid cheeks),1444,Sand People (Tusken Raider) (solid cheeks),2022,230.5,-0.23642627621161427,160.65127461110905
Sand People (Tusken Raider) (solid cheeks),1445,Sand People (Tusken Raider) (solid cheeks),2023,284.625,0.23481561822125818,163.86430010333123
Sand People (Tusken Raider) (solid cheeks),1446,Sand People (Tusken Raider) (solid cheeks),2024,262.8,-0.0766798418972332,167.14158610539786
Sand People (Tusken Raider) (solid cheeks),1447,Sand People (Tusken Raider) (solid cheeks),2025,229.45999999999998,-0.12686453576864543,170.48441782750584
See-Threepio (C-3PO),1448,See-Threepio (C-3PO),2010,172.8,-0.24692756907521995,172.8
See-Threepio (C-3PO),1449,See-Threepio (C-3PO),2013,23.58,-0.8635416666666667,183.37674240000004
See-Threepio (C-3PO),1450,See-Threepio (C-3PO),2014,308.04,12.063613231552164,187.04427724800001
See-Threepio (C-3PO),1451,See-Threepio (C-3PO),2015,375.32,0.21841319309180607,190.78516279296002
See-Threepio (C-3PO),1452,See-Threepio (C-3PO),2016,283.03,-0.24589683470105517,194.60086604881923
See-Threepio (C-3PO),1453,See-Threepio (C-3PO),2017,317.18,0.12065858742889457,198.4928833697956
See-Threepio (C-3PO),1454,See-Threepio (C-3PO),2018,188.62,-0.40532189923702633,202.46274103719153
See-Threepio (C-3PO),1455,See-Threepio (C-3PO),2019,283.94,0.5053546813699501,206.51199585793537
See-Threepio (C-3PO),1456,See-Threepio (C-3PO),2020,408.21,0.43766288652532226,210.6422357750941
See-Threepio (C-3PO),1457,See-Threepio (C-3PO),2021,498.905,0.222177310697925,214.85508049059595
See-Threepio (C-3PO),1458,See-Threepio (C-3PO),2022,352.875,-0.292701015223339,219.15218210040788
See-Threepio (C-3PO),1459,See-Threepio (C-3PO),2023,406.93,0.15318455543747778,223.53522574241606
See-Threepio (C-3PO),1460,See-Threepio (C-3PO),2024,400.325,-0.016231292851350387,228.00593025726437
See-Threepio (C-3PO),1461,See-Threepio (C-3PO),2025,369.18,-0.07779928807843628,232.56604886240967
See-Threepio (C-3PO) (Removable Limbs),1462,See-Threepio (C-3PO) (Removable Limbs),2012,96.82,-0.7377431063437889,96.82
See-Threepio (C-3PO) (Removable Limbs),1463,See-Threepio (C-3PO) (Removable Limbs),2013,15.57,-0.8391861185705433,98.7564
See-Threepio (C-3PO) (Removable Limbs),1464,See-Threepio (C-3PO) (Removable Limbs),2014,73.3,3.707771355170199,100.731528
See-Threepio (C-3PO) (Removable Limbs),1465,See-Threepio (C-3PO) (Removable Limbs),2015,100.95,0.37721691678035474,102.74615856000001
See-Threepio (C-3PO) (Removable Limbs),1466,See-Threepio (C-3PO) (Removable Limbs),2016,94.95,-0.059435364041604766,104.80108173119999
See-Threepio (C-3PO) (Removable Limbs),1467,See-Threepio (C-3PO) (Removable Limbs),2017,96.61,0.01748288572933121,106.897103365824
See-Threepio (C-3PO) (Removable Limbs),1468,See-Threepio (C-3PO) (Removable Limbs),2018,101.39,0.0494772797847014,109.03504543314048
See-Threepio (C-3PO) (Removable Limbs),1469,See-Threepio (C-3PO) (Removable Limbs),2019,95.25,-0.0605582404576388,111.21574634180328
See-Threepio (C-3PO) (Removable Limbs),1470,See-Threepio (C-3PO) (Removable Limbs),2020,116.24,0.22036745406824143,113.44006126863935
See-Threepio (C-3PO) (Removable Limbs),1471,See-Threepio (C-3PO) (Removable Limbs),2021,176.5,0.5184101858224364,115.70886249401215
See-Threepio (C-3PO) (Removable Limbs),1472,See-Threepio (C-3PO) (Removable Limbs),2022,152.5,-0.13597733711048154,118.0230397438924
See-Threepio (C-3PO) (Removable Limbs),1473,See-Threepio (C-3PO) (Removable Limbs),2023,162.555,0.06593442622950829,120.38350053877025
See-Threepio (C-3PO) (Removable Limbs),1474,See-Threepio (C-3PO) (Removable Limbs),2024,161.01999999999998,-0.009442957768140192,122.79117054954564
See-Threepio (C-3PO) (Removable Limbs),1475,See-Threepio (C-3PO) (Removable Limbs),2025,155.72,-0.03291516581791076,125.24699396053657
Snaggletooth (red),1476,Snaggletooth (red),2013,32.44,-0.7916773696378114,32.44
Snaggletooth (red),1477,Snaggletooth (red),2014,77.02,1.3742293464858202,33.0888
Snaggletooth (red),1478,Snaggletooth (red),2015,94.72,0.22981043884705277,33.750575999999995
Snaggletooth (red),1479,Snaggletooth (red),2016,92.015,-0.028557854729729715,34.42558752
Snaggletooth (red),1480,Snaggletooth (red),2017,118.905,0.2922349616910287,35.1140992704
Snaggletooth (red),1481,Snaggletooth (red),2018,78.0,-0.3440141289264539,35.816381255808
Snaggletooth (red),1482,Snaggletooth (red),2019,116.25,0.4903846153846154,36.53270888092416
Snaggletooth (red),1483,Snaggletooth (red),2020,117.58,0.01144086021505375,37.263363058542645
Snaggletooth (red),1484,Snaggletooth (red),2021,156.24,0.32879741452628,38.0086303197135
Snaggletooth (red),1485,Snaggletooth (red),2022,185.91,0.18990015360983103,38.76880292610777
Snaggletooth (red),1486,Snaggletooth (red),2023,169.37,-0.08896778010865469,39.54417898462992
Snaggletooth (red),1487,Snaggletooth (red),2024,204.5,0.20741571706913864,40.33506256432252
Snaggletooth (red),1488,Snaggletooth (red),2025,154.985,-0.24212713936430308,41.141763815608975
Squid Head,1489,Squid Head,2013,32.68,-0.7891408846017357,32.68
Squid Head,1490,Squid Head,2014,43.155,0.32053243574051415,33.3336
Squid Head,1491,Squid Head,2015,55.745,0.29173908006024796,34.000272
Squid Head,1492,Squid Head,2016,56.0,0.004574401291595809,34.680277440000005
Squid Head,1493,Squid Head,2017,60.59,0.08196428571428571,35.3738829888
Squid Head,1494,Squid Head,2018,65.7,0.0843373493975903,36.081360648576
Squid Head,1495,Squid Head,2019,55.01,-0.1627092846270929,36.80298786154752
Squid Head,1496,Squid Head,2020,99.11,0.8016724231957826,37.53904761877847
Squid Head,1497,Squid Head,2021,115.32,0.16355564524265964,38.28982857115405
Squid Head,1498,Squid Head,2022,108.22,-0.06156781130766553,39.05562514257713
Squid Head,1499,Squid Head,2023,114.525,0.05826094991683606,39.83673764542867
Squid Head,1500,Squid Head,2024,88.47,-0.22750491159135566,40.63347239833724
Squid Head,1501,Squid Head,2025,94.785,0.07138012885723977,41.44614184630399
Teebo,1502,Teebo,2012,42.849999999999994,-0.5479242496175556,42.849999999999994
Teebo,1503,Teebo,2013,41.06,-0.04177362893815617,43.706999999999994
Teebo,1504,Teebo,2014,40.71,-0.008524111056989803,44.58113999999999
Teebo,1505,Teebo,2015,43.46,0.06755097027757317,45.4727628
Teebo,1506,Teebo,2016,47.42,0.09111826967326286,46.38221805599999
Teebo,1507,Teebo,2017,51.75,0.09131168283424707,47.309862417119994
Teebo,1508,Teebo,2018,58.195,0.12454106280193233,48.256059665462395
Teebo,1509,Teebo,2019,55.185,-0.051722656585617255,49.221180858771646
Teebo,1510,Teebo,2020,77.63,0.40672284135181647,50.205604475947084
Teebo,1511,Teebo,2021,93.0,0.19799046760273087,51.209716565466024
Teebo,1512,Teebo,2022,81.61,-0.12247311827956986,52.23391089677534
Teebo,1513,Teebo,2023,102.515,0.25615733366009064,53.278589114710854
Teebo,1514,Teebo,2024,90.28,-0.11934838804077452,54.34416089700507
Teebo,1515,Teebo,2025,78.76,-0.1276030128489144,55.43104411494517
Ugnaught (Blue smock),1516,Ugnaught (Blue smock),2012,109.19,0.38636363636363624,109.19
Ugnaught (Blue smock),1517,Ugnaught (Blue smock),2013,15.0,-0.8626247824892389,111.3738
Ugnaught (Blue smock),1518,Ugnaught (Blue smock),2014,57.144999999999996,2.8096666666666663,113.601276
Ugnaught (Blue smock),1519,Ugnaught (Blue smock),2015,66.56,0.16475632163793863,115.87330152000001
Ugnaught (Blue smock),1520,Ugnaught (Blue smock),2016,50.675,-0.23865685096153855,118.1907675504
Ugnaught (Blue smock),1521,Ugnaught (Blue smock),2017,88.25999999999999,0.7416872224962998,120.554582901408
Ugnaught (Blue smock),1522,Ugnaught (Blue smock),2018,69.83000000000001,-0.20881486517108516,122.96567455943617
Ugnaught (Blue smock),1523,Ugnaught (Blue smock),2019,81.525,0.16747816124874682,125.42498805062489
Ugnaught (Blue smock),1524,Ugnaught (Blue smock),2020,76.0,-0.06777062250843302,127.93348781163739
Ugnaught (Blue smock),1525,Ugnaught (Blue smock),2021,124.87,0.6430263157894738,130.49215756787015
Ugnaught (Blue smock),1526,Ugnaught (Blue smock),2022,124.69,-0.0014414991591255033,133.10200071922756
Ugnaught (Blue smock),1527,Ugnaught (Blue smock),2023,133.5,0.07065522495789556,135.7640407336121
Ugnaught (Blue smock),1528,Ugnaught (Blue smock),2024,103.99,-0.22104868913857678,138.47932154828433
Ugnaught (Blue smock),1529,Ugnaught (Blue smock),2025,92.565,-0.10986633330127893,141.24890797925005
Ugnaught (Purple smock),1530,Ugnaught (Purple smock),2013,16.134999999999998,-0.8256900556365797,16.134999999999998
Ugnaught (Purple smock),1531,Ugnaught (Purple smock),2014,17.0,0.053610164239231706,16.4577
Ugnaught (Purple smock),1532,Ugnaught (Purple smock),2015,28.66,0.6858823529411764,16.786853999999998
Ugnaught (Purple smock),1533,Ugnaught (Purple smock),2016,37.51,0.3087927424982553,17.12259108
Ugnaught (Purple smock),1534,Ugnaught (Purple smock),2017,43.775,0.16702212743268463,17.465042901599997
Ugnaught (Purple smock),1535,Ugnaught (Purple smock),2018,40.504999999999995,-0.07470017133066831,17.814343759632
Ugnaught (Purple smock),1536,Ugnaught (Purple smock),2019,49.99,0.23416862115788195,18.17063063482464
Ugnaught (Purple smock),1537,Ugnaught (Purple smock),2020,35.754999999999995,-0.2847569513902781,18.53404324752113
Ugnaught (Purple smock),1538,Ugnaught (Purple smock),2021,60.0,0.6780869808418406,18.904724112471555
Ugnaught (Purple smock),1539,Ugnaught (Purple smock),2022,67.0,0.1166666666666667,19.282818594720986
Ugnaught (Purple smock),1540,Ugnaught (Purple smock),2023,64.56,-0.036417910447761215,19.668474966615406
Ugnaught (Purple smock),1541,Ugnaught (Purple smock),2024,40.525000000000006,-0.37228934324659224,20.061844465947715
Ugnaught (Purple smock),1542,Ugnaught (Purple smock),2025,80.75999999999999,0.9928439235040094,20.46308135526667
Walrus Man,1543,Walrus Man,2013,20.305,-0.7485760277365032,20.305
Walrus Man,1544,Walrus Man,2014,49.86,1.4555528195025857,20.711100000000002
Walrus Man,1545,Walrus Man,2015,156.115,2.1310669875651826,21.125322
Walrus Man,1546,Walrus Man,2016,161.51,0.034557857989302665,21.547828440000004
Walrus Man,1547,Walrus Man,2017,150.99,-0.06513528574082095,21.9787850088
Walrus Man,1548,Walrus Man,2018,102.5,-0.32114709583416123,22.418360708976
Walrus Man,1549,Walrus Man,2019,127.75,0.24634146341463414,22.866727923155523
Walrus Man,1550,Walrus Man,2020,96.56,-0.2441487279843444,23.324062481618633
Walrus Man,1551,Walrus Man,2021,192.69,0.9955468102734051,23.790543731251006
Walrus Man,1552,Walrus Man,2022,163.12,-0.15345892365976432,24.266354605876025
Walrus Man,1553,Walrus Man,2023,253.63,0.5548675821481117,24.751681697993547
Walrus Man,1554,Walrus Man,2024,161.57,-0.36296968024287346,25.246715331953418
Walrus Man,1555,Walrus Man,2025,148.5,-0.08089373027170876,25.751649638592486
Warok,1556,Warok,2012,86.4,-0.4181818181818181,86.4
Warok,1557,Warok,2013,75.57,-0.1253472222222224,88.12800000000001
Warok,1558,Warok,2014,79.575,0.05299722111949201,89.89056000000001
Warok,1559,Warok,2015,99.82,0.25441407477222744,91.68837120000002
Warok,1560,Warok,2016,99.99,0.0017030655179322007,93.52213862400001
Warok,1561,Warok,2017,108.22,0.08230823082308225,95.39258139648001
Warok,1562,Warok,2018,135.22,0.24949177601182781,97.30043302440961
Warok,1563,Warok,2019,136.49,0.00939210176009464,99.2464416848978
Warok,1564,Warok,2020,208.485,0.5274745402593597,101.23137051859577
Warok,1565,Warok,2021,339.22,0.6270714919538576,103.25599792896769
Warok,1566,Warok,2022,295.255,-0.12960615529744712,105.32111788754705
Warok,1567,Warok,2023,287.595,-0.025943675805659372,107.42754024529798
Warok,1568,Warok,2024,285.17,-0.008431996383803653,109.57609105020394
Warok,1569,Warok,2025,309.64,0.0858084651260651,111.76761287120803
Weequay,1570,Weequay,2013,3.12,-0.9899237824570469,3.12
Weequay,1571,Weequay,2014,33.52,9.743589743589745,3.1824000000000003
Weequay,1572,Weequay,2015,41.78,0.24642004773269677,3.246048
Weequay,1573,Weequay,2016,43.81,0.04858784107228331,3.3109689600000007
Weequay,1574,Weequay,2017,45.785,0.04508103172791578,3.3771883392
Weequay,1575,Weequay,2018,43.0,-0.06082778202468053,3.4447321059840004
Weequay,1576,Weequay,2019,53.63,0.24720930232558147,3.5136267481036803
Weequay,1577,Weequay,2020,60.269999999999996,0.12381129964572057,3.5838992830657537
Weequay,1578,Weequay,2021,71.03,0.17852994856479176,3.655577268727069
Weequay,1579,Weequay,2022,74.925,0.054835984795156945,3.7286888141016106
Weequay,1580,Weequay,2023,87.89,0.17303970637303978,3.803262590383643
Weequay,1581,Weequay,2024,68.88,-0.216293093639777,3.8793278421913158
Weequay,1582,Weequay,2025,73.1,0.061265969802555054,3.956914399035142
Wicket W. Warrick,1583,Wicket W. Warrick,2012,103.68,0.4183310533515734,103.68
Wicket W. Warrick,1584,Wicket W. Warrick,2013,13.24,-0.8722993827160495,105.7536
Wicket W. Warrick,1585,Wicket W. Warrick,2014,57.86,3.3700906344410875,107.868672
Wicket W. Warrick,1586,Wicket W. Warrick,2015,63.555,0.09842723816107846,110.02604544000002
Wicket W. Warrick,1587,Wicket W. Warrick,2016,81.00999999999999,0.27464400912595366,112.2265663488
Wicket W. Warrick,1588,Wicket W. Warrick,2017,73.1,-0.0976422663868658,114.47109767577601
Wicket W. Warrick,1589,Wicket W. Warrick,2018,90.31,0.2354309165526678,116.76051962929154
Wicket W. Warrick,1590,Wicket W. Warrick,2019,77.0,-0.14738124238733252,119.09573002187736
Wicket W. Warrick,1591,Wicket W. Warrick,2020,103.92500000000001,0.3496753246753248,121.47764462231493
Wicket W. Warrick,1592,Wicket W. Warrick,2021,155.0,0.49146018763531374,123.90719751476122
Wicket W. Warrick,1593,Wicket W. Warrick,2022,162.13,0.04600000000000004,126.38534146505644
Wicket W. Warrick,1594,Wicket W. Warrick,2023,174.81,0.07820884475420953,128.91304829435757
Wicket W. Warrick,1595,Wicket W. Warrick,2024,138.975,-0.204993993478634,131.49130926024472
Wicket W. Warrick,1596,Wicket W. Warrick,2025,141.385,0.01734124842597584,134.12113544544962
Yak Face,1597,Yak Face,2012,483.84,2.422145206351452,483.84
Yak Face,1598,Yak Face,2013,153.12,-0.683531746031746,493.5168
Yak Face,1599,Yak Face,2014,287.995,0.8808450888192267,503.387136
Yak Face,1600,Yak Face,2015,450.0,0.5625271272070695,513.45487872
Yak Face,1601,Yak Face,2016,318.595,-0.292011111111111,523.7239762944
Yak Face,1602,Yak Face,2017,492.45,0.5456928074828542,534.198455820288
Yak Face,1603,Yak Face,2018,523.87,0.06380343182048942,544.8824249366937
Yak Face,1604,Yak Face,2019,436.90999999999997,-0.1659953805333385,555.7800734354277
Yak Face,1605,Yak Face,2020,422.905,-0.03205465656542539,566.8956749041362
Yak Face,1606,Yak Face,2021,665.81,0.5743724950047884,578.233588402219
Yak Face,1607,Yak Face,2022,717.09,0.07701896937564778,589.7982601702633
Yak Face,1608,Yak Face,2023,780.0,0.08772957369367851,601.5942253736686
Yak Face,1609,Yak Face,2024,771.8050000000001,-0.010506410256410192,613.6261098811419
Yak Face,1610,Yak Face,2025,633.425,-0.17929399265358492,625.8986320787649
Yoda (Brown snake),1611,Yoda (Brown snake),2012,188.26,-0.7027903856020838,188.26
Yoda (Brown snake),1612,Yoda (Brown snake),2013,59.52,-0.6838414958036758,192.02519999999998
Yoda (Brown snake),1613,Yoda (Brown snake),2014,107.5,0.8061155913978493,195.865704
Yoda (Brown snake),1614,Yoda (Brown snake),2015,161.88,0.505860465116279,199.78301808
Yoda (Brown snake),1615,Yoda (Brown snake),2016,159.99,-0.011675315048183754,203.7786784416
Yoda (Brown snake),1616,Yoda (Brown snake),2017,167.715,0.048284267766735445,207.854252010432
Yoda (Brown snake),1617,Yoda (Brown snake),2018,249.51,0.48770235220463287,212.01133705064063
Yoda (Brown snake),1618,Yoda (Brown snake),2019,198.345,-0.2050619213658771,216.25156379165344
Yoda (Brown snake),1619,Yoda (Brown snake),2020,257.21,0.29678086162998807,220.57659506748655
Yoda (Brown snake),1620,Yoda (Brown snake),2021,334.5,0.30049375996267647,224.98812696883627
Yoda (Brown snake),1621,Yoda (Brown snake),2022,422.125,0.26195814648729443,229.48788950821302
Yoda (Brown snake),1622,Yoda (Brown snake),2023,326.68,-0.226106011252591,234.07764729837726
Yoda (Brown snake),1623,Yoda (Brown snake),2024,319.975,-0.02052467246234846,238.7592002443448
Yoda (Brown snake),1624,Yoda (Brown snake),2025,294.68,-0.07905305101961091,243.53438424923172
Yoda (Green snake),1625,Yoda (Green snake),2014,84.9,-0.7118908646667572,84.9
Yoda (Green snake),1626,Yoda (Green snake),2015,232.06,1.7333333333333334,86.59800000000001
Yoda (Green snake),1627,Yoda (Green snake),2016,97.945,-0.5779324312677756,88.32996
Yoda (Green snake),1628,Yoda (Green snake),2017,133.38,0.3617846750727449,90.09655920000002
Yoda (Green snake),1629,Yoda (Green snake),2018,132.24,-0.008547008547008406,91.898490384
Yoda (Green snake),1630,Yoda (Green snake),2019,117.64,-0.1104053236539625,93.73646019168001
Yoda (Green snake),1631,Yoda (Green snake),2020,145.5,0.2368242094525672,95.6111893955136
Yoda (Green snake),1632,Yoda (Green snake),2021,183.14,0.25869415807560125,97.52341318342388
Yoda (Green snake),1633,Yoda (Green snake),2022,444.91,1.429343671508136,99.47388144709237
Yoda (Green snake),1634,Yoda (Green snake),2023,184.36,-0.5856240587984087,101.46335907603421
Yoda (Green snake),1635,Yoda (Green snake),2024,263.7,0.43035365589064867,103.4926262575549
Yoda (Green snake),1636,Yoda (Green snake),2025,339.02,0.28562760712931357,105.562478782706
Yoda (Orange snake),1637,Yoda (Orange snake),2013,37.45,-0.8895345407350599,37.45
Yoda (Orange snake),1638,Yoda (Orange snake),2014,87.51,1.3367156208277704,38.199000000000005
Yoda (Orange snake),1639,Yoda (Orange snake),2015,140.01,0.5999314364072676,38.96298
Yoda (Orange snake),1640,Yoda (Orange snake),2016,154.98000000000002,0.10692093421898452,39.74223960000001
Yoda (Orange snake),1641,Yoda (Orange snake),2017,132.91,-0.1424054716737645,40.537084392000004
Yoda (Orange snake),1642,Yoda (Orange snake),2018,156.485,0.17737566774509084,41.347826079840004
Yoda (Orange snake),1643,Yoda (Orange snake),2019,157.64499999999998,0.007412851071987525,42.1747826014368
Yoda (Orange snake),1644,Yoda (Orange snake),2020,194.54000000000002,0.23403850423419725,43.01827825346554
Yoda (Orange snake),1645,Yoda (Orange snake),2021,283.08,0.4551249100442065,43.878643818534854
Yoda (Orange snake),1646,Yoda (Orange snake),2022,250.0,-0.11685742546276667,44.756216694905554
Yoda (Orange snake),1647,Yoda (Orange snake),2023,245.685,-0.017259999999999942,45.651341028803664
Yoda (Orange snake),1648,Yoda (Orange snake),2024,239.71,-0.02431975904104844,46.564367849379735
Yoda (Orange snake),1649,Yoda (Orange snake),2025,225.025,-0.06126152434191312,47.49565520636733
Zuckuss,1650,Zuckuss,2012,157.84,-0.29856682590823247,157.84
Zuckuss,1651,Zuckuss,2013,24.02,-0.8478205778003041,160.9968
Zuckuss,1652,Zuckuss,2014,61.0,1.5395503746877601,164.216736
Zuckuss,1653,Zuckuss,2015,77.0,0.2622950819672132,167.50107072000003
Zuckuss,1654,Zuckuss,2016,78.66,0.021558441558441555,170.8510921344
Zuckuss,1655,Zuckuss,2017,74.035,-0.05879735570811084,174.268113977088
Zuckuss,1656,Zuckuss,2018,75.53999999999999,0.020328223137705104,177.75347625662977
Zuckuss,1657,Zuckuss,2019,86.24,0.14164680963727827,181.30854578176238
Zuckuss,1658,Zuckuss,2020,103.625,0.20158858998144713,184.93471669739762
Zuckuss,1659,Zuckuss,2021,157.77,0.5225090470446321,188.6334110313456
