Card ID,Card Name,Illustrator,Rarity,Release Date,Set Name,Date,Boxonly,Cib,Graded,Manualonly,New,Used
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2025-03-01,11600,6645,10589,19900,8372,5044
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2025-04-01,12000,6645,10900,19900,7899,6416
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2025-05-01,10800,6512,9822,19900,7995,7852
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2025-06-01,10500,6999,9558,19900,8058,7290
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2025-07-01,10600,6999,9600,19900,8000,8504
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2025-08-01,11700,6800,10656,19900,7999,7600
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2025-09-01,12100,6800,11016,19900,7995,6498
2978642,Dark Venusaur,Mitsuhiro Arita,Promo,"June 24, 2002",Best of Game,2025-10-01,12400,6800,11278,21101,7995,6354
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2021-07-01,1078131,77340,362171,0,133971,52601
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2021-08-01,925000,69630,335000,6600000,131250,81750
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2021-09-01,900000,85000,295973,6600000,127143,73250
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2021-10-01,750000,76498,296475,6600000,120500,44260
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2021-11-01,712500,68705,312108,6600000,110317,51839
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2021-12-01,710313,70000,242800,5081661,118111,64505
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2022-01-01,710000,68000,224550,5000000,111250,52700
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2022-02-01,750000,67675,250000,5000000,98960,55994
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2022-03-01,750000,70750,253961,5000000,105000,56750
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2022-04-01,750000,70000,238300,5000000,95000,40750
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2022-05-01,750000,70321,225004,5000000,105000,61340
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2022-06-01,750000,68000,218048,5000000,100229,61250
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2022-07-01,750000,70000,190314,5000000,99695,67949
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2022-08-01,819206,65325,200000,5000000,103425,74657
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2022-09-01,750000,66350,260512,5000000,96126,67654
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2022-10-01,750000,67967,245000,5000000,97375,56150
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2022-11-01,750000,68467,218250,5000000,99151,48251
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2022-12-01,641148,69900,209988,5000000,97750,44999
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2023-01-01,693832,67405,227448,5000000,97250,32585
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2023-02-01,635341,68000,208880,5000000,95500,36210
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2023-03-01,625000,69417,208617,5000000,95500,39300
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2023-04-01,650573,73362,183704,5679348,96857,44250
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2023-05-01,658041,74613,223574,5679348,97000,32513
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2023-06-01,658300,75049,209132,5679348,113635,30698
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2023-07-01,683300,79050,227568,5679348,115000,30750
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2023-08-01,686109,76118,238259,5005308,109551,40615
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2023-09-01,655361,69207,227500,5000042,95315,59643
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2023-10-01,524890,66073,207439,5000001,97973,54000
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2023-11-01,520000,62471,200000,5000001,98296,47631
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2023-12-01,575000,65798,175644,5000001,100340,40000
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2024-01-01,575000,69900,182500,5000001,96699,59706
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2024-02-01,524998,70000,204885,5000001,102500,50933
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2024-03-01,492200,73954,180560,5000001,105725,39875
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2024-04-01,409331,72397,167450,5000001,100696,43625
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2024-05-01,270000,70900,161462,5000001,101062,47226
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2024-06-01,237900,70730,196454,5000001,102800,45000
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2024-07-01,210643,70143,194361,5000001,99300,44900
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2024-08-01,267756,74768,192379,5000001,102030,38236
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2024-09-01,374769,78500,212500,5000001,107500,46800
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2024-10-01,321246,71100,214189,5000001,120751,50495
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2024-11-01,364769,77000,213438,5000001,122619,67601
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2024-12-01,400000,83000,207494,5000001,118830,42331
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2025-01-01,298076,87457,230744,5000001,133635,61292
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2025-02-01,306856,91508,214548,678644,135291,68751
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2025-03-01,292928,99999,212994,690083,144500,60591
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2025-04-01,425476,110212,219897,730083,155000,64499
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2025-05-01,382848,107660,260000,915427,148983,55000
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2025-06-01,455000,106296,282450,973343,151209,74088
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2025-07-01,357100,119601,349950,364372,171701,72273
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2025-08-01,404200,121871,343651,412400,178208,72743
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2025-09-01,358800,122213,305050,366100,183728,100576
2324884,Lugia Neo Genesis,Hironobu Yoshida,Rare Holo,"December 16, 2000",Neo Genesis,2025-10-01,358800,122239,305050,366100,183728,101294
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-01-01,0,30351,0,0,37250,16688
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-02-01,0,30000,63000,100000,32200,15095
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-03-01,0,32325,53000,100000,34750,20538
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-04-01,0,31000,72425,100000,35029,16482
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-05-01,0,30336,48100,95500,35029,16254
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-06-01,0,30311,50889,95500,35029,17250
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-07-01,0,30305,48564,91000,35029,17550
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-08-01,53800,30349,48953,80021,36750,12500
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-09-01,56300,31987,51181,90773,34625,9089
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-10-01,43000,21595,42774,90900,24688,12383
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-11-01,43000,20797,38612,99742,23469,14854
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-12-01,43000,19000,38670,82999,23996,20623
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-01-01,43000,19802,37776,91493,25000,15500
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-02-01,43000,18500,36000,91476,25000,14922
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-03-01,43000,18565,40500,91499,25004,11075
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-04-01,43000,18403,37180,92422,27002,14500
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-05-01,43000,17807,40886,105000,27270,10985
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-06-01,43000,17438,37500,95151,26320,14526
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-07-01,43000,21500,35750,93591,28346,12600
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-08-01,43000,21500,35818,93591,29500,12586
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-09-01,43000,19500,38886,105000,29924,9627
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-10-01,43000,19796,35000,99497,28648,10338
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-11-01,43000,19199,33472,87500,27750,13500
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-12-01,43000,19100,31015,81800,25500,13000
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-01-01,43000,19078,28750,90000,24115,12964
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-02-01,43000,18802,30000,90000,22876,14100
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-03-01,45000,19500,30000,77250,24347,13000
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-04-01,45000,21500,32975,75347,23229,11638
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-05-01,45000,19000,32500,77527,23069,13779
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-06-01,45000,20022,29800,67158,21940,10875
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-07-01,45000,20025,29914,64111,22500,13500
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-08-01,45000,19318,29800,67707,21446,13425
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-09-01,45000,19332,28750,67707,21826,13300
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-10-01,45000,19837,30250,68351,22414,12959
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-11-01,45000,19484,32250,68432,23667,13736
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-12-01,35500,20000,32250,62807,22500,13751
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-01-01,33561,20000,30864,63682,25190,13500
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-02-01,33561,19525,31161,63682,22414,13350
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-03-01,31323,20000,29777,61000,22660,14000
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-04-01,31694,20000,30585,62010,23865,16411
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-05-01,32037,19462,31500,64939,24024,16843
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-06-01,33573,19554,32426,68525,24062,18706
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-07-01,38300,20168,34805,69255,21750,18041
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-08-01,33595,21050,32500,70577,23625,15293
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-09-01,33595,21349,32250,70577,22523,16052
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-10-01,33595,18400,32868,70577,23021,18822
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-11-01,39800,23824,36222,70577,24531,19006
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-12-01,42200,24369,38375,70745,28000,19267
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-01-01,40200,25250,36500,76294,28750,17841
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-02-01,40800,24702,37056,79323,29654,17000
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-03-01,41800,24330,38000,81000,31625,17088
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-04-01,62869,25000,39763,99041,31027,18931
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-05-01,58955,29200,40573,93921,34571,20226
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-06-01,47777,29200,44999,104511,34404,21429
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-07-01,47777,30000,46818,90604,35981,23945
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-08-01,50316,31571,50255,120486,37838,23250
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-09-01,64541,33858,51255,160800,40250,24687
762637,Shining Celebi,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-10-01,64541,33858,55000,160800,41700,23325
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-05-01,0,0,430627,1210000,0,177600
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-06-01,1000000,0,490000,1469644,0,183130
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-07-01,1000000,0,504998,1489655,319900,350000
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-08-01,1000000,0,420050,1540312,319900,232500
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-09-01,1000000,262600,403700,1534790,319900,199335
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-10-01,875000,220000,401590,1491192,290000,100000
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-11-01,784968,220000,429000,1450000,226225,159145
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-12-01,713404,226632,430000,1453239,273333,190386
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-01-01,715324,247925,473924,1460570,273333,186298
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-02-01,717333,211160,429500,1534970,295000,252747
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-03-01,712292,186720,400459,1500000,275500,150000
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-04-01,647950,186300,340000,1500000,275500,140000
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-05-01,585900,192500,373400,1300000,250000,151200
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-06-01,585900,192500,372500,1300000,240836,150000
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-07-01,585900,192500,332500,1272517,250000,118535
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-08-01,585900,192500,342575,1210000,250000,99900
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-09-01,585900,192500,355553,1135000,225000,126250
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-10-01,585900,182871,339556,1240191,210000,102809
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-11-01,585900,177500,349568,1218954,209469,77550
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-12-01,585900,177500,345877,1184092,236864,94759
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-01-01,724189,192500,335029,1109409,230798,144866
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-02-01,724189,191270,345055,1198029,225000,89193
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-03-01,724189,192500,406546,1280063,230000,138311
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-04-01,724189,214375,400800,1299999,230000,120000
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-05-01,878377,212636,373167,1252554,220625,130000
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-06-01,878377,214982,363002,1305676,239164,121241
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-07-01,878377,215818,379348,1156632,236535,162815
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-08-01,878377,211322,357213,1140619,237500,125814
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-09-01,878377,220000,350000,1132550,261339,118750
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-10-01,878377,197689,330000,1049513,260837,118500
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-11-01,878377,197760,348242,1000000,237500,90647
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2023-12-01,878377,197760,304377,975000,237500,113314
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-01-01,701336,198720,385796,949999,234100,85091
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-02-01,620729,198750,390000,1078577,227550,120473
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-03-01,534558,198750,390000,1066870,289998,140000
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-04-01,534558,207863,373568,1056410,291165,127672
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-05-01,534558,215000,346068,1039760,266858,125000
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-06-01,534558,215000,349025,1081788,246609,136025
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-07-01,577644,215000,395000,972891,246609,116403
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-08-01,625364,215000,392799,999999,251027,125000
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-09-01,621922,215000,400178,1009843,274139,94500
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-10-01,621821,241166,401700,1128848,277153,122500
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-11-01,647139,220595,401500,1114424,302500,154654
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2024-12-01,704192,223082,425000,1139745,302500,169395
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-01-01,693750,223082,451805,1232050,307500,153975
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-02-01,692406,224521,490000,1187439,318750,156708
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-03-01,685000,290989,464900,1187439,315625,150495
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-04-01,685365,255000,532967,1424276,325000,128096
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-05-01,685001,253476,548778,1620650,349900,106632
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-06-01,717500,242500,612981,1700000,366043,76348
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-07-01,724659,242500,595623,1905000,376000,140000
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-08-01,722076,260738,630000,1905000,379226,140000
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-09-01,722251,277685,664120,1949210,386638,110000
2183378,Shining Charizard 1st Edition,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2025-10-01,762384,284043,663278,1949210,397067,100000
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-08-01,0,0,0,0,0,40860
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-09-01,0,0,122500,0,76448,40860
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-10-01,0,0,132721,1000000,85000,40860
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-11-01,0,0,140517,1000000,81209,37756
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2021-12-01,0,48600,142360,1000000,77018,39306
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-01-01,0,48600,142360,1000000,76938,40860
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-02-01,255000,48600,151500,979999,78875,38586
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-03-01,236250,48600,179600,979999,74500,37727
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-04-01,277500,51800,170000,979999,82500,37021
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-05-01,277500,51800,166200,979999,85470,57740
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-06-01,277500,51100,152012,979999,86250,46000
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-07-01,313125,51100,162541,889999,85166,44590
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-08-01,317500,51100,165000,730000,85612,47435
2427439,Shining Gyarados,Hironobu Yoshida,Shining Rare,"February 28, 2002",Neo Destiny,2022-09-01,317500,56068,158022,684011,88750,44500
