figure,authenticity,year,band,selling_price_USD,recorded_sales,condition,character_type,day,month
Chewbacca,ungraded,2022,0.3,17.5,465,loose_figure,alien/other,1,1
Chewbacca,ungraded,2023,0.3,15,375,loose_figure,alien/other,1,1
Chewbacca,ungraded,2024,0.3,16.5,390,loose_figure,alien/other,1,1
Chewbacca,ungraded,2025,0.3,15.5,294,loose_figure,alien/other,1,1
Chewbacca,ungraded,2013,0.2,6.31,19,loose_figure,alien/other,1,1
Chewbacca,ungraded,2014,0.2,6.66,330,loose_figure,alien/other,1,1
Chewbacca,ungraded,2015,0.2,8.5,560,loose_figure,alien/other,1,1
Chewbacca,ungraded,2016,0.2,9.99,503,loose_figure,alien/other,1,1
Chewbacca,ungraded,2017,0.2,10.5,322,loose_figure,alien/other,1,1
Chewbacca,ungraded,2018,0.2,10.5,290,loose_figure,alien/other,1,1
Chewbacca,ungraded,2019,0.2,8.86,267,loose_figure,alien/other,1,1
Chewbacca,ungraded,2020,0.2,9.99,314,loose_figure,alien/other,1,1
Chewbacca,ungraded,2021,0.2,14.37,404,loose_figure,alien/other,1,1
Chewbacca,ungraded,2022,0.2,15,465,loose_figure,alien/other,1,1
Chewbacca,ungraded,2023,0.2,13.18,375,loose_figure,alien/other,1,1
Chewbacca,ungraded,2024,0.2,14.99,390,loose_figure,alien/other,1,1
Chewbacca,ungraded,2025,0.2,14.5,294,loose_figure,alien/other,1,1
Chewbacca,ungraded,2013,0.1,4.85,19,loose_figure,alien/other,1,1
Chewbacca,ungraded,2014,0.1,5.04,330,loose_figure,alien/other,1,1
Chewbacca,ungraded,2015,0.1,6.6,560,loose_figure,alien/other,1,1
Chewbacca,ungraded,2016,0.1,7.6,503,loose_figure,alien/other,1,1
Chewbacca,ungraded,2017,0.1,8.51,322,loose_figure,alien/other,1,1
Chewbacca,ungraded,2018,0.1,8.56,290,loose_figure,alien/other,1,1
Chewbacca,ungraded,2019,0.1,7.27,267,loose_figure,alien/other,1,1
Chewbacca,ungraded,2020,0.1,7.5,314,loose_figure,alien/other,1,1
Chewbacca,ungraded,2021,0.1,11.8,404,loose_figure,alien/other,1,1
Chewbacca,ungraded,2022,0.1,12.5,465,loose_figure,alien/other,1,1
Chewbacca,ungraded,2023,0.1,10.5,375,loose_figure,alien/other,1,1
Chewbacca,ungraded,2024,0.1,11.5,390,loose_figure,alien/other,1,1
Chewbacca,ungraded,2025,0.1,11.5,294,loose_figure,alien/other,1,1
Chewbacca,graded,2013,1,57.18,2,loose_figure,alien/other,1,1
Chewbacca,graded,2014,1,162.44,59,loose_figure,alien/other,1,1
Chewbacca,graded,2015,1,402.96,75,loose_figure,alien/other,1,1
Chewbacca,graded,2016,1,830.88,64,loose_figure,alien/other,1,1
Chewbacca,graded,2017,1,172.5,102,loose_figure,alien/other,1,1
Chewbacca,graded,2018,1,510,128,loose_figure,alien/other,1,1
Chewbacca,graded,2019,1,529.4,117,loose_figure,alien/other,1,1
Chewbacca,graded,2020,1,695,113,loose_figure,alien/other,1,1
Chewbacca,graded,2021,1,460.06,160,loose_figure,alien/other,1,1
Chewbacca,graded,2022,1,1025,120,loose_figure,alien/other,1,1
Chewbacca,graded,2023,1,860,148,loose_figure,alien/other,1,1
Chewbacca,graded,2024,1,1199,134,loose_figure,alien/other,1,1
Chewbacca,graded,2025,1,1400,50,loose_figure,alien/other,1,1
Chewbacca,graded,2013,0.9,38.34,2,loose_figure,alien/other,1,1
Chewbacca,graded,2014,0.9,76,59,loose_figure,alien/other,1,1
Chewbacca,graded,2015,0.9,89,75,loose_figure,alien/other,1,1
Chewbacca,graded,2016,0.9,99.99,64,loose_figure,alien/other,1,1
Chewbacca,graded,2017,0.9,90.73,102,loose_figure,alien/other,1,1
Chewbacca,graded,2018,0.9,128,128,loose_figure,alien/other,1,1
Chewbacca,graded,2019,0.9,148.5,117,loose_figure,alien/other,1,1
Chewbacca,graded,2020,0.9,189.34,113,loose_figure,alien/other,1,1
Chewbacca,graded,2021,0.9,194.1,160,loose_figure,alien/other,1,1
Chewbacca,graded,2022,0.9,212.5,120,loose_figure,alien/other,1,1
Chewbacca,graded,2023,0.9,200,148,loose_figure,alien/other,1,1
Chewbacca,graded,2024,0.9,171.38,134,loose_figure,alien/other,1,1
Chewbacca,graded,2025,0.9,202.5,50,loose_figure,alien/other,1,1
Chewbacca,graded,2013,0.8,38.34,2,loose_figure,alien/other,1,1
Chewbacca,graded,2014,0.8,69.99,59,loose_figure,alien/other,1,1
Chewbacca,graded,2015,0.8,70.07,75,loose_figure,alien/other,1,1
Chewbacca,graded,2016,0.8,88.77,64,loose_figure,alien/other,1,1
Chewbacca,graded,2017,0.8,78,102,loose_figure,alien/other,1,1
Chewbacca,graded,2018,0.8,108.5,128,loose_figure,alien/other,1,1
Chewbacca,graded,2019,0.8,107.5,117,loose_figure,alien/other,1,1
Chewbacca,graded,2020,0.8,135,113,loose_figure,alien/other,1,1
Chewbacca,graded,2021,0.8,152.5,160,loose_figure,alien/other,1,1
Chewbacca,graded,2022,0.8,175,120,loose_figure,alien/other,1,1
Chewbacca,graded,2023,0.8,161.35,148,loose_figure,alien/other,1,1
Chewbacca,graded,2024,0.8,143.5,134,loose_figure,alien/other,1,1
Chewbacca,graded,2025,0.8,170,50,loose_figure,alien/other,1,1
Chewbacca,graded,2013,0.7,38.34,2,loose_figure,alien/other,1,1
Chewbacca,graded,2014,0.7,66.66,59,loose_figure,alien/other,1,1
Chewbacca,graded,2015,0.7,64.02,75,loose_figure,alien/other,1,1
Chewbacca,graded,2016,0.7,74.6,64,loose_figure,alien/other,1,1
Chewbacca,graded,2017,0.7,70.22,102,loose_figure,alien/other,1,1
Chewbacca,graded,2018,0.7,98,128,loose_figure,alien/other,1,1
Chewbacca,graded,2019,0.7,86,117,loose_figure,alien/other,1,1
Chewbacca,graded,2020,0.7,118.5,113,loose_figure,alien/other,1,1
Chewbacca,graded,2021,0.7,132.83,160,loose_figure,alien/other,1,1
Chewbacca,graded,2022,0.7,142.5,120,loose_figure,alien/other,1,1
Chewbacca,graded,2023,0.7,142.5,148,loose_figure,alien/other,1,1
Chewbacca,graded,2024,0.7,130,134,loose_figure,alien/other,1,1
Chewbacca,graded,2025,0.7,149.99,50,loose_figure,alien/other,1,1
Chewbacca,graded,2013,0.6,38.34,2,loose_figure,alien/other,1,1
Chewbacca,graded,2014,0.6,53.86,59,loose_figure,alien/other,1,1
Chewbacca,graded,2015,0.6,59.66,75,loose_figure,alien/other,1,1
Chewbacca,graded,2016,0.6,61.61,64,loose_figure,alien/other,1,1
Chewbacca,graded,2017,0.6,61.16,102,loose_figure,alien/other,1,1
Chewbacca,graded,2018,0.6,77.01,128,loose_figure,alien/other,1,1
Chewbacca,graded,2019,0.6,74.08,117,loose_figure,alien/other,1,1
Chewbacca,graded,2020,0.6,99.56,113,loose_figure,alien/other,1,1
Chewbacca,graded,2021,0.6,122.5,160,loose_figure,alien/other,1,1
Chewbacca,graded,2022,0.6,123,120,loose_figure,alien/other,1,1
Chewbacca,graded,2023,0.6,129.99,148,loose_figure,alien/other,1,1
Chewbacca,graded,2024,0.6,113.5,134,loose_figure,alien/other,1,1
Chewbacca,graded,2025,0.6,140,50,loose_figure,alien/other,1,1
Chewbacca,graded,2013,0.5,38.34,2,loose_figure,alien/other,1,1
Chewbacca,graded,2014,0.5,50,59,loose_figure,alien/other,1,1
Chewbacca,graded,2015,0.5,53.67,75,loose_figure,alien/other,1,1
Chewbacca,graded,2016,0.5,59.16,64,loose_figure,alien/other,1,1
Chewbacca,graded,2017,0.5,56.24,102,loose_figure,alien/other,1,1
Chewbacca,graded,2018,0.5,69.79,128,loose_figure,alien/other,1,1
Chewbacca,graded,2019,0.5,69,117,loose_figure,alien/other,1,1
Chewbacca,graded,2020,0.5,87,113,loose_figure,alien/other,1,1
Chewbacca,graded,2021,0.5,110,160,loose_figure,alien/other,1,1
Chewbacca,graded,2022,0.5,113.16,120,loose_figure,alien/other,1,1
Chewbacca,graded,2023,0.5,112.5,148,loose_figure,alien/other,1,1
Chewbacca,graded,2024,0.5,100.25,134,loose_figure,alien/other,1,1
Chewbacca,graded,2025,0.5,113.5,50,loose_figure,alien/other,1,1
Chewbacca,graded,2013,0.4,38.34,2,loose_figure,alien/other,1,1
Chewbacca,graded,2014,0.4,49,59,loose_figure,alien/other,1,1
Chewbacca,graded,2015,0.4,50,75,loose_figure,alien/other,1,1
Chewbacca,graded,2016,0.4,52,64,loose_figure,alien/other,1,1
Chewbacca,graded,2017,0.4,51.64,102,loose_figure,alien/other,1,1
Chewbacca,graded,2018,0.4,65.93,128,loose_figure,alien/other,1,1
Chewbacca,graded,2019,0.4,58.49,117,loose_figure,alien/other,1,1
Chewbacca,graded,2020,0.4,78,113,loose_figure,alien/other,1,1
Chewbacca,graded,2021,0.4,100,160,loose_figure,alien/other,1,1
Chewbacca,graded,2022,0.4,102.5,120,loose_figure,alien/other,1,1
Chewbacca,graded,2023,0.4,102.5,148,loose_figure,alien/other,1,1
Chewbacca,graded,2024,0.4,92,134,loose_figure,alien/other,1,1
Chewbacca,graded,2025,0.4,106.24,50,loose_figure,alien/other,1,1
Chewbacca,graded,2013,0.3,38.34,2,loose_figure,alien/other,1,1
Chewbacca,graded,2014,0.3,45,59,loose_figure,alien/other,1,1
Chewbacca,graded,2015,0.3,47.01,75,loose_figure,alien/other,1,1
Chewbacca,graded,2016,0.3,46.46,64,loose_figure,alien/other,1,1
Chewbacca,graded,2017,0.3,47.96,102,loose_figure,alien/other,1,1
Chewbacca,graded,2018,0.3,58.62,128,loose_figure,alien/other,1,1
Chewbacca,graded,2019,0.3,52,117,loose_figure,alien/other,1,1
Chewbacca,graded,2020,0.3,71.01,113,loose_figure,alien/other,1,1
Chewbacca,graded,2021,0.3,90.09,160,loose_figure,alien/other,1,1
Chewbacca,graded,2022,0.3,91,120,loose_figure,alien/other,1,1
Chewbacca,graded,2023,0.3,95,148,loose_figure,alien/other,1,1
Chewbacca,graded,2024,0.3,88,134,loose_figure,alien/other,1,1
Chewbacca,graded,2025,0.3,97.68,50,loose_figure,alien/other,1,1
Chewbacca,graded,2013,0.2,38.34,2,loose_figure,alien/other,1,1
Chewbacca,graded,2014,0.2,40,59,loose_figure,alien/other,1,1
Chewbacca,graded,2015,0.2,43,75,loose_figure,alien/other,1,1
Chewbacca,graded,2016,0.2,42.48,64,loose_figure,alien/other,1,1
Chewbacca,graded,2017,0.2,45,102,loose_figure,alien/other,1,1
Chewbacca,graded,2018,0.2,52,128,loose_figure,alien/other,1,1
Chewbacca,graded,2019,0.2,47.27,117,loose_figure,alien/other,1,1
Chewbacca,graded,2020,0.2,63.89,113,loose_figure,alien/other,1,1
Chewbacca,graded,2021,0.2,81.2,160,loose_figure,alien/other,1,1
Chewbacca,graded,2022,0.2,80,120,loose_figure,alien/other,1,1
Chewbacca,graded,2023,0.2,84.99,148,loose_figure,alien/other,1,1
Chewbacca,graded,2024,0.2,79.75,134,loose_figure,alien/other,1,1
Chewbacca,graded,2025,0.2,86,50,loose_figure,alien/other,1,1
Chewbacca,graded,2013,0.1,38.34,2,loose_figure,alien/other,1,1
Chewbacca,graded,2014,0.1,35,59,loose_figure,alien/other,1,1
Chewbacca,graded,2015,0.1,39,75,loose_figure,alien/other,1,1
Chewbacca,graded,2016,0.1,36.12,64,loose_figure,alien/other,1,1
Chewbacca,graded,2017,0.1,39.96,102,loose_figure,alien/other,1,1
Chewbacca,graded,2018,0.1,41.3,128,loose_figure,alien/other,1,1
Chewbacca,graded,2019,0.1,42.35,117,loose_figure,alien/other,1,1
Chewbacca,graded,2020,0.1,55.02,113,loose_figure,alien/other,1,1
Chewbacca,graded,2021,0.1,66.15,160,loose_figure,alien/other,1,1
Chewbacca,graded,2022,0.1,60.98,120,loose_figure,alien/other,1,1
Chewbacca,graded,2023,0.1,70,148,loose_figure,alien/other,1,1
Chewbacca,graded,2024,0.1,63.53,134,loose_figure,alien/other,1,1
Chewbacca,graded,2025,0.1,71.89,50,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2013,1,12.28,18,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2014,1,20.49,163,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2015,1,38.05,232,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2016,1,298.71,210,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2017,1,88.69,146,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2018,1,198.98,128,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2019,1,36.5,123,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2020,1,44,142,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2021,1,699.26,184,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2022,1,59.99,188,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2023,1,46,169,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2024,1,96,195,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2025,1,78.33,130,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2013,0.9,10.96,18,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2014,0.9,12.5,163,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2015,0.9,15.84,232,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2016,0.9,20.21,210,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2017,0.9,25.3,146,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2018,0.9,19.99,128,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2019,0.9,16.19,123,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2020,0.9,20.19,142,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2021,0.9,29.5,184,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2022,0.9,27.27,188,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2023,0.9,26.73,169,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2024,0.9,27.78,195,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2025,0.9,29,130,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2013,0.8,6.22,18,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2014,0.8,10.39,163,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2015,0.8,12.79,232,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2016,0.8,15.25,210,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2017,0.8,17.5,146,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2018,0.8,14.99,128,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2019,0.8,14.5,123,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2020,0.8,17.22,142,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2021,0.8,25,184,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2022,0.8,25,188,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2023,0.8,24.12,169,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2024,0.8,24,195,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2025,0.8,24.72,130,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2013,0.7,5.2,18,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2014,0.7,9.4,163,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2015,0.7,11.38,232,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2016,0.7,12.5,210,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2017,0.7,15.39,146,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2018,0.7,13.96,128,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2019,0.7,13.22,123,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2020,0.7,15.15,142,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2021,0.7,23.5,184,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2022,0.7,22.54,188,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2023,0.7,23.57,169,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2024,0.7,23.52,195,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2025,0.7,23.52,130,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2013,0.6,4.9,18,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2014,0.6,8.49,163,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2015,0.6,10,232,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2016,0.6,10.62,210,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2017,0.6,13.1,146,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2018,0.6,12.5,128,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2019,0.6,12,123,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2020,0.6,13.18,142,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2021,0.6,21.93,184,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2022,0.6,21.5,188,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2023,0.6,21.87,169,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2024,0.6,22.31,195,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2025,0.6,22,130,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2013,0.5,4.84,18,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2014,0.5,7.19,163,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2015,0.5,9.19,232,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2016,0.5,9.83,210,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2017,0.5,11.86,146,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2018,0.5,10.85,128,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2019,0.5,10.5,123,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2020,0.5,12,142,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2021,0.5,19.95,184,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2022,0.5,18.81,188,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2023,0.5,19.27,169,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2024,0.5,20,195,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2025,0.5,19,130,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2013,0.4,3.61,18,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2014,0.4,6.36,163,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2015,0.4,8.28,232,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2016,0.4,8.82,210,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2017,0.4,10.5,146,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2018,0.4,10,128,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2019,0.4,9.5,123,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2020,0.4,10.29,142,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2021,0.4,18,184,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2022,0.4,17.5,188,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2023,0.4,17.25,169,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2024,0.4,18.9,195,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2025,0.4,17.11,130,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2013,0.3,3.52,18,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2014,0.3,5.36,163,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2015,0.3,7.5,232,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2016,0.3,7.36,210,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2017,0.3,9.03,146,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2018,0.3,9.5,128,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2019,0.3,8.37,123,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2020,0.3,9.37,142,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2021,0.3,15.5,184,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2022,0.3,15.79,188,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2023,0.3,15.33,169,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2024,0.3,15.95,195,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2025,0.3,15,130,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2013,0.2,3.19,18,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2014,0.2,4.83,163,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2015,0.2,6.13,232,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2016,0.2,6.5,210,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2017,0.2,8.49,146,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2018,0.2,7.9,128,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2019,0.2,6.99,123,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2020,0.2,8.39,142,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2021,0.2,13.22,184,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2022,0.2,12.83,188,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2023,0.2,12.5,169,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2024,0.2,13.73,195,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2025,0.2,13.5,130,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2013,0.1,2.04,18,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2014,0.1,3.83,163,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2015,0.1,4.95,232,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2016,0.1,5.52,210,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2017,0.1,7.18,146,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2018,0.1,6.61,128,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2019,0.1,5.11,123,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2020,0.1,6.76,142,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2021,0.1,11.35,184,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2022,0.1,10.5,188,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2023,0.1,10.5,169,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2024,0.1,11,195,loose_figure,alien/other,1,1
Chief Chirpa,ungraded,2025,0.1,11.57,130,loose_figure,alien/other,1,1
Chief Chirpa,graded,2014,1,77.77,24,loose_figure,alien/other,1,1
Chief Chirpa,graded,2015,1,99.25,41,loose_figure,alien/other,1,1
Chief Chirpa,graded,2016,1,132.09,38,loose_figure,alien/other,1,1
Chief Chirpa,graded,2017,1,103.5,31,loose_figure,alien/other,1,1
Chief Chirpa,graded,2018,1,110,39,loose_figure,alien/other,1,1
Chief Chirpa,graded,2019,1,107.35,43,loose_figure,alien/other,1,1
Chief Chirpa,graded,2020,1,128.47,29,loose_figure,alien/other,1,1
Chief Chirpa,graded,2021,1,208.06,41,loose_figure,alien/other,1,1
Chief Chirpa,graded,2022,1,299.99,42,loose_figure,alien/other,1,1
Chief Chirpa,graded,2023,1,198.62,55,loose_figure,alien/other,1,1
Chief Chirpa,graded,2024,1,179,45,loose_figure,alien/other,1,1
Chief Chirpa,graded,2025,1,425,21,loose_figure,alien/other,1,1
Chief Chirpa,graded,2014,0.9,63.89,24,loose_figure,alien/other,1,1
Chief Chirpa,graded,2015,0.9,54.05,41,loose_figure,alien/other,1,1
Chief Chirpa,graded,2016,0.9,52.66,38,loose_figure,alien/other,1,1
Chief Chirpa,graded,2017,0.9,75,31,loose_figure,alien/other,1,1
Chief Chirpa,graded,2018,0.9,81.03,39,loose_figure,alien/other,1,1
Chief Chirpa,graded,2019,0.9,67.69,43,loose_figure,alien/other,1,1
Chief Chirpa,graded,2020,0.9,89.99,29,loose_figure,alien/other,1,1
Chief Chirpa,graded,2021,0.9,155,41,loose_figure,alien/other,1,1
Chief Chirpa,graded,2022,0.9,142.5,42,loose_figure,alien/other,1,1
Chief Chirpa,graded,2023,0.9,130.09,55,loose_figure,alien/other,1,1
Chief Chirpa,graded,2024,0.9,129.5,45,loose_figure,alien/other,1,1
Chief Chirpa,graded,2025,0.9,152.56,21,loose_figure,alien/other,1,1
Chief Chirpa,graded,2014,0.8,50.85,24,loose_figure,alien/other,1,1
Chief Chirpa,graded,2015,0.8,49.69,41,loose_figure,alien/other,1,1
Chief Chirpa,graded,2016,0.8,49.9,38,loose_figure,alien/other,1,1
Chief Chirpa,graded,2017,0.8,61.13,31,loose_figure,alien/other,1,1
Chief Chirpa,graded,2018,0.8,69,39,loose_figure,alien/other,1,1
Chief Chirpa,graded,2019,0.8,61.27,43,loose_figure,alien/other,1,1
Chief Chirpa,graded,2020,0.8,82.33,29,loose_figure,alien/other,1,1
Chief Chirpa,graded,2021,0.8,137.68,41,loose_figure,alien/other,1,1
Chief Chirpa,graded,2022,0.8,129,42,loose_figure,alien/other,1,1
Chief Chirpa,graded,2023,0.8,125.48,55,loose_figure,alien/other,1,1
Chief Chirpa,graded,2024,0.8,109.97,45,loose_figure,alien/other,1,1
Chief Chirpa,graded,2025,0.8,149.95,21,loose_figure,alien/other,1,1
