"figure","authenticity_n","selling_price","sales","condition","character_type","year"
Klaatu (in Skiff Guard Outfit),0,69.3,5.0,moc_figure,alien/other,"2022"
Klaatu (in Skiff Guard Outfit),0,91.91,7.0,moc_figure,alien/other,"2023"
Klaatu (in Skiff Guard Outfit),0,75.78,3.0,moc_figure,alien/other,"2023"
Klaatu (in Skiff Guard Outfit),0,72.5,2.0,moc_figure,alien/other,"2023"
Klaatu (in Skiff Guard Outfit),0,116.76,4.0,moc_figure,alien/other,"2023"
Klaatu (in Skiff Guard Outfit),0,105.77,11.0,moc_figure,alien/other,"2023"
Klaatu (in Skiff Guard Outfit),0,62.32,5.0,moc_figure,alien/other,"2023"
Klaatu (in Skiff Guard Outfit),0,66.79,7.0,moc_figure,alien/other,"2023"
Klaatu (in Skiff Guard Outfit),0,73.33,9.0,moc_figure,alien/other,"2023"
Klaatu (in Skiff Guard Outfit),0,87.88,15.0,moc_figure,alien/other,"2023"
Klaatu (in Skiff Guard Outfit),0,91.23,8.0,moc_figure,alien/other,"2023"
Klaatu (in Skiff Guard Outfit),0,74.25,4.0,moc_figure,alien/other,"2023"
Klaatu (in Skiff Guard Outfit),0,73.96,6.0,moc_figure,alien/other,"2023"
Klaatu (in Skiff Guard Outfit),0,67.87,3.0,moc_figure,alien/other,"2024"
Klaatu (in Skiff Guard Outfit),0,86.96,7.0,moc_figure,alien/other,"2024"
Klaatu (in Skiff Guard Outfit),0,73.19,9.0,moc_figure,alien/other,"2024"
Klaatu (in Skiff Guard Outfit),0,54.6,5.0,moc_figure,alien/other,"2024"
Klaatu (in Skiff Guard Outfit),0,65.06,4.0,moc_figure,alien/other,"2024"
Klaatu (in Skiff Guard Outfit),0,93.28,10.0,moc_figure,alien/other,"2024"
Klaatu (in Skiff Guard Outfit),0,111.06,5.0,moc_figure,alien/other,"2024"
Klaatu (in Skiff Guard Outfit),0,73.71,4.0,moc_figure,alien/other,"2024"
Klaatu (in Skiff Guard Outfit),0,78.39,8.0,moc_figure,alien/other,"2024"
Klaatu (in Skiff Guard Outfit),0,75.06,12.0,moc_figure,alien/other,"2024"
Klaatu (in Skiff Guard Outfit),0,68.17,7.0,moc_figure,alien/other,"2024"
Klaatu (in Skiff Guard Outfit),0,79.41,15.0,moc_figure,alien/other,"2024"
Klaatu (in Skiff Guard Outfit),0,89.44,3.0,moc_figure,alien/other,"2025"
Klaatu (in Skiff Guard Outfit),0,76.34,10.0,moc_figure,alien/other,"2025"
Klaatu (in Skiff Guard Outfit),0,96.55,4.0,moc_figure,alien/other,"2025"
Klaatu (in Skiff Guard Outfit),0,91.87,5.0,moc_figure,alien/other,"2025"
Klaatu (in Skiff Guard Outfit),0,70.08,3.0,moc_figure,alien/other,"2025"
Klaatu (in Skiff Guard Outfit),0,39.0,1.0,moc_figure,alien/other,"2025"
Klaatu (in Skiff Guard Outfit),0,73.53,10.0,moc_figure,alien/other,"2025"
Klaatu (in Skiff Guard Outfit),0,55.0,1.0,moc_figure,alien/other,"2025"
Klaatu (in Skiff Guard Outfit),0,79.89,6.0,moc_figure,alien/other,"2025"
Klaatu (in Skiff Guard Outfit),1,87.28,3.0,moc_figure,alien/other,"2014"
Klaatu (in Skiff Guard Outfit),1,122.5,1.0,moc_figure,alien/other,"2014"
Klaatu (in Skiff Guard Outfit),1,112.51,1.0,moc_figure,alien/other,"2014"
Klaatu (in Skiff Guard Outfit),1,92.01,1.0,moc_figure,alien/other,"2014"
Klaatu (in Skiff Guard Outfit),1,93.36,1.0,moc_figure,alien/other,"2015"
Klaatu (in Skiff Guard Outfit),1,238.72,2.0,moc_figure,alien/other,"2015"
Klaatu (in Skiff Guard Outfit),1,299.11,1.0,moc_figure,alien/other,"2015"
Klaatu (in Skiff Guard Outfit),1,129.25,2.0,moc_figure,alien/other,"2015"
Klaatu (in Skiff Guard Outfit),1,75.21,1.0,moc_figure,alien/other,"2015"
Klaatu (in Skiff Guard Outfit),1,279.31,2.0,moc_figure,alien/other,"2016"
Klaatu (in Skiff Guard Outfit),1,727.77,1.0,moc_figure,alien/other,"2016"
Klaatu (in Skiff Guard Outfit),1,159.93,1.0,moc_figure,alien/other,"2016"
Klaatu (in Skiff Guard Outfit),1,64.0,1.0,moc_figure,alien/other,"2016"
Klaatu (in Skiff Guard Outfit),1,98.79,1.0,moc_figure,alien/other,"2016"
Klaatu (in Skiff Guard Outfit),1,69.01,1.0,moc_figure,alien/other,"2017"
Klaatu (in Skiff Guard Outfit),1,93.3,1.0,moc_figure,alien/other,"2017"
Klaatu (in Skiff Guard Outfit),1,136.33,2.0,moc_figure,alien/other,"2017"
Klaatu (in Skiff Guard Outfit),1,108.5,1.0,moc_figure,alien/other,"2018"
Klaatu (in Skiff Guard Outfit),1,100.0,1.0,moc_figure,alien/other,"2018"
Klaatu (in Skiff Guard Outfit),1,120.53,1.0,moc_figure,alien/other,"2018"
Klaatu (in Skiff Guard Outfit),1,144.9,2.0,moc_figure,alien/other,"2018"
Klaatu (in Skiff Guard Outfit),1,137.24,1.0,moc_figure,alien/other,"2019"
Klaatu (in Skiff Guard Outfit),1,105.65,2.0,moc_figure,alien/other,"2019"
Klaatu (in Skiff Guard Outfit),1,154.49,1.0,moc_figure,alien/other,"2019"
Klaatu (in Skiff Guard Outfit),1,112.5,2.0,moc_figure,alien/other,"2019"
Klaatu (in Skiff Guard Outfit),1,126.0,2.0,moc_figure,alien/other,"2019"
Klaatu (in Skiff Guard Outfit),1,138.31,4.0,moc_figure,alien/other,"2019"
Klaatu (in Skiff Guard Outfit),1,127.5,1.0,moc_figure,alien/other,"2020"
Klaatu (in Skiff Guard Outfit),1,230.5,1.0,moc_figure,alien/other,"2021"
Klaatu (in Skiff Guard Outfit),1,151.11,1.0,moc_figure,alien/other,"2021"
Klaatu (in Skiff Guard Outfit),1,175.0,1.0,moc_figure,alien/other,"2021"
Klaatu (in Skiff Guard Outfit),1,542.62,1.0,moc_figure,alien/other,"2021"
Klaatu (in Skiff Guard Outfit),1,239.3,1.0,moc_figure,alien/other,"2021"
Klaatu (in Skiff Guard Outfit),1,179.5,1.0,moc_figure,alien/other,"2021"
Klaatu (in Skiff Guard Outfit),1,208.29,1.0,moc_figure,alien/other,"2022"
Klaatu (in Skiff Guard Outfit),1,198.02,2.0,moc_figure,alien/other,"2022"
Klaatu (in Skiff Guard Outfit),1,120.66,1.0,moc_figure,alien/other,"2022"
Klaatu (in Skiff Guard Outfit),1,785.29,1.0,moc_figure,alien/other,"2022"
Klaatu (in Skiff Guard Outfit),1,389.4,1.0,moc_figure,alien/other,"2022"
Klaatu (in Skiff Guard Outfit),1,149.94,2.0,moc_figure,alien/other,"2023"
Klaatu (in Skiff Guard Outfit),1,177.5,1.0,moc_figure,alien/other,"2023"
Klaatu (in Skiff Guard Outfit),1,131.1,1.0,moc_figure,alien/other,"2023"
Klaatu (in Skiff Guard Outfit),1,187.63,2.0,moc_figure,alien/other,"2023"
Klaatu (in Skiff Guard Outfit),1,182.5,1.0,moc_figure,alien/other,"2023"
Klaatu (in Skiff Guard Outfit),1,59.99,1.0,moc_figure,alien/other,"2023"
Klaatu (in Skiff Guard Outfit),1,164.28,1.0,moc_figure,alien/other,"2024"
Klaatu (in Skiff Guard Outfit),1,127.92,2.0,moc_figure,alien/other,"2024"
Klaatu (in Skiff Guard Outfit),1,164.82,1.0,moc_figure,alien/other,"2024"
Klaatu (in Skiff Guard Outfit),1,1525.0,1.0,moc_figure,alien/other,"2024"
Klaatu (in Skiff Guard Outfit),1,84.08,1.0,moc_figure,alien/other,"2024"
Klaatu (in Skiff Guard Outfit),1,109.9,3.0,moc_figure,alien/other,"2024"
Klaatu (in Skiff Guard Outfit),1,225.58,1.0,moc_figure,alien/other,"2024"
Klaatu (in Skiff Guard Outfit),1,179.5,1.0,moc_figure,alien/other,"2024"
Klaatu (in Skiff Guard Outfit),1,1092.25,2.0,moc_figure,alien/other,"2024"
Klaatu (in Skiff Guard Outfit),1,973.5,1.0,moc_figure,alien/other,"2025"
Klaatu (in Skiff Guard Outfit),1,1752.3,1.0,moc_figure,alien/other,"2025"
Lando Calrissian (General Pilot),0,71.98,0.5,loose_figure,rebel,"2013"
Lando Calrissian (General Pilot),0,55.78,0.5,loose_figure,rebel,"2013"
Lando Calrissian (General Pilot),0,55.78,0.5,loose_figure,rebel,"2013"
Lando Calrissian (General Pilot),0,45.89,0.5,loose_figure,rebel,"2013"
Lando Calrissian (General Pilot),0,63.01,0.5,loose_figure,rebel,"2013"
Lando Calrissian (General Pilot),0,45.89,0.5,loose_figure,rebel,"2013"
Lando Calrissian (General Pilot),0,62.39,0.5,loose_figure,rebel,"2013"
Lando Calrissian (General Pilot),0,63.01,0.5,loose_figure,rebel,"2013"
Lando Calrissian (General Pilot),0,62.39,0.5,loose_figure,rebel,"2013"
Lando Calrissian (General Pilot),0,62.39,0.5,loose_figure,rebel,"2013"
Lando Calrissian (General Pilot),0,79.83,2.9,loose_figure,rebel,"2014"
Lando Calrissian (General Pilot),0,53.0,2.9,loose_figure,rebel,"2014"
Lando Calrissian (General Pilot),0,71.86,2.9,loose_figure,rebel,"2014"
Lando Calrissian (General Pilot),0,59.54,2.9,loose_figure,rebel,"2014"
Lando Calrissian (General Pilot),0,57.2,2.9,loose_figure,rebel,"2014"
Lando Calrissian (General Pilot),0,78.48,2.9,loose_figure,rebel,"2014"
Lando Calrissian (General Pilot),0,116.76,2.9,loose_figure,rebel,"2014"
Lando Calrissian (General Pilot),0,67.67,2.9,loose_figure,rebel,"2014"
Lando Calrissian (General Pilot),0,76.54,2.9,loose_figure,rebel,"2014"
Lando Calrissian (General Pilot),0,86.0,2.9,loose_figure,rebel,"2014"
Lando Calrissian (General Pilot),0,140.01,3.6,loose_figure,rebel,"2015"
Lando Calrissian (General Pilot),0,86.0,3.6,loose_figure,rebel,"2015"
Lando Calrissian (General Pilot),0,91.17,3.6,loose_figure,rebel,"2015"
Lando Calrissian (General Pilot),0,96.45,3.6,loose_figure,rebel,"2015"
Lando Calrissian (General Pilot),0,80.92,3.6,loose_figure,rebel,"2015"
Lando Calrissian (General Pilot),0,98.8,3.6,loose_figure,rebel,"2015"
Lando Calrissian (General Pilot),0,109.57,3.6,loose_figure,rebel,"2015"
Lando Calrissian (General Pilot),0,112.63,3.6,loose_figure,rebel,"2015"
Lando Calrissian (General Pilot),0,73.44,3.6,loose_figure,rebel,"2015"
Lando Calrissian (General Pilot),0,67.66,3.6,loose_figure,rebel,"2015"
Lando Calrissian (General Pilot),0,77.98,4.5,loose_figure,rebel,"2016"
Lando Calrissian (General Pilot),0,121.11,4.5,loose_figure,rebel,"2016"
Lando Calrissian (General Pilot),0,145.49,4.5,loose_figure,rebel,"2016"
Lando Calrissian (General Pilot),0,97.05,4.5,loose_figure,rebel,"2016"
Lando Calrissian (General Pilot),0,115.84,4.5,loose_figure,rebel,"2016"
Lando Calrissian (General Pilot),0,91.09,4.5,loose_figure,rebel,"2016"
Lando Calrissian (General Pilot),0,235.96,4.5,loose_figure,rebel,"2016"
Lando Calrissian (General Pilot),0,112.5,4.5,loose_figure,rebel,"2016"
Lando Calrissian (General Pilot),0,102.74,4.5,loose_figure,rebel,"2016"
Lando Calrissian (General Pilot),0,130.0,4.5,loose_figure,rebel,"2016"
Lando Calrissian (General Pilot),0,121.83,3.5,loose_figure,rebel,"2017"
Lando Calrissian (General Pilot),0,112.5,3.5,loose_figure,rebel,"2017"
Lando Calrissian (General Pilot),0,208.83,3.5,loose_figure,rebel,"2017"
Lando Calrissian (General Pilot),0,150.16,3.5,loose_figure,rebel,"2017"
Lando Calrissian (General Pilot),0,133.1,3.5,loose_figure,rebel,"2017"
Lando Calrissian (General Pilot),0,161.03,3.5,loose_figure,rebel,"2017"
Lando Calrissian (General Pilot),0,136.98,3.5,loose_figure,rebel,"2017"
Lando Calrissian (General Pilot),0,116.26,3.5,loose_figure,rebel,"2017"
Lando Calrissian (General Pilot),0,177.5,3.5,loose_figure,rebel,"2017"
Lando Calrissian (General Pilot),0,144.46,3.5,loose_figure,rebel,"2017"
Lando Calrissian (General Pilot),0,114.21,2.0,loose_figure,rebel,"2018"
Lando Calrissian (General Pilot),0,118.35,2.0,loose_figure,rebel,"2018"
Lando Calrissian (General Pilot),0,136.63,2.0,loose_figure,rebel,"2018"
Lando Calrissian (General Pilot),0,131.16,2.0,loose_figure,rebel,"2018"
Lando Calrissian (General Pilot),0,169.5,2.0,loose_figure,rebel,"2018"
Lando Calrissian (General Pilot),0,147.5,2.0,loose_figure,rebel,"2018"
Lando Calrissian (General Pilot),0,182.49,2.0,loose_figure,rebel,"2018"
Lando Calrissian (General Pilot),0,98.87,2.0,loose_figure,rebel,"2018"
Lando Calrissian (General Pilot),0,162.5,2.0,loose_figure,rebel,"2018"
Lando Calrissian (General Pilot),0,134.64,2.0,loose_figure,rebel,"2018"
Lando Calrissian (General Pilot),0,93.33,1.0,loose_figure,rebel,"2019"
Lando Calrissian (General Pilot),0,141.28,1.0,loose_figure,rebel,"2019"
Lando Calrissian (General Pilot),0,187.5,1.0,loose_figure,rebel,"2019"
Lando Calrissian (General Pilot),0,138.43,1.0,loose_figure,rebel,"2019"
Lando Calrissian (General Pilot),0,96.26,1.0,loose_figure,rebel,"2019"
Lando Calrissian (General Pilot),0,137.5,1.0,loose_figure,rebel,"2019"
Lando Calrissian (General Pilot),0,183.86,1.0,loose_figure,rebel,"2019"
Lando Calrissian (General Pilot),0,187.5,1.0,loose_figure,rebel,"2019"
Lando Calrissian (General Pilot),0,126.0,1.0,loose_figure,rebel,"2019"
Lando Calrissian (General Pilot),0,129.5,1.0,loose_figure,rebel,"2019"
Lando Calrissian (General Pilot),0,179.59,2.4,loose_figure,rebel,"2020"
Lando Calrissian (General Pilot),0,128.5,2.4,loose_figure,rebel,"2020"
Lando Calrissian (General Pilot),0,130.0,2.4,loose_figure,rebel,"2020"
Lando Calrissian (General Pilot),0,292.12,2.4,loose_figure,rebel,"2020"
Lando Calrissian (General Pilot),0,231.76,2.4,loose_figure,rebel,"2020"
Lando Calrissian (General Pilot),0,141.57,2.4,loose_figure,rebel,"2020"
Lando Calrissian (General Pilot),0,227.5,2.4,loose_figure,rebel,"2020"
Lando Calrissian (General Pilot),0,209.89,2.4,loose_figure,rebel,"2020"
Lando Calrissian (General Pilot),0,189.21,2.4,loose_figure,rebel,"2020"
Lando Calrissian (General Pilot),0,185.25,2.4,loose_figure,rebel,"2020"
Lando Calrissian (General Pilot),0,360.0,2.1,loose_figure,rebel,"2021"
Lando Calrissian (General Pilot),0,225.38,2.1,loose_figure,rebel,"2021"
Lando Calrissian (General Pilot),0,236.92,2.1,loose_figure,rebel,"2021"
Lando Calrissian (General Pilot),0,374.78,2.1,loose_figure,rebel,"2021"
Lando Calrissian (General Pilot),0,299.95,2.1,loose_figure,rebel,"2021"
Lando Calrissian (General Pilot),0,291.86,2.1,loose_figure,rebel,"2021"
Lando Calrissian (General Pilot),0,324.87,2.1,loose_figure,rebel,"2021"
Lando Calrissian (General Pilot),0,342.8,2.1,loose_figure,rebel,"2021"
Lando Calrissian (General Pilot),0,355.0,2.1,loose_figure,rebel,"2021"
Lando Calrissian (General Pilot),0,282.0,2.1,loose_figure,rebel,"2021"
Lando Calrissian (General Pilot),0,328.51,2.2,loose_figure,rebel,"2022"
Lando Calrissian (General Pilot),0,194.28,2.2,loose_figure,rebel,"2022"
Lando Calrissian (General Pilot),0,248.66,2.2,loose_figure,rebel,"2022"
Lando Calrissian (General Pilot),0,226.5,2.2,loose_figure,rebel,"2022"
Lando Calrissian (General Pilot),0,341.22,2.2,loose_figure,rebel,"2022"
Lando Calrissian (General Pilot),0,265.22,2.2,loose_figure,rebel,"2022"
Lando Calrissian (General Pilot),0,310.2,2.2,loose_figure,rebel,"2022"
Lando Calrissian (General Pilot),0,222.55,2.2,loose_figure,rebel,"2022"
Lando Calrissian (General Pilot),0,213.28,2.2,loose_figure,rebel,"2022"
Lando Calrissian (General Pilot),0,400.13,2.2,loose_figure,rebel,"2022"
Lando Calrissian (General Pilot),0,285.73,2.3,loose_figure,rebel,"2023"
Lando Calrissian (General Pilot),0,338.46,2.3,loose_figure,rebel,"2023"
Lando Calrissian (General Pilot),0,300.0,2.3,loose_figure,rebel,"2023"
Lando Calrissian (General Pilot),0,226.72,2.3,loose_figure,rebel,"2023"
Lando Calrissian (General Pilot),0,234.5,2.3,loose_figure,rebel,"2023"
Lando Calrissian (General Pilot),0,240.37,2.3,loose_figure,rebel,"2023"
Lando Calrissian (General Pilot),0,290.0,2.3,loose_figure,rebel,"2023"
Lando Calrissian (General Pilot),0,300.0,2.3,loose_figure,rebel,"2023"
Lando Calrissian (General Pilot),0,205.11,2.3,loose_figure,rebel,"2023"
Lando Calrissian (General Pilot),0,294.0,2.3,loose_figure,rebel,"2023"
Lando Calrissian (General Pilot),0,239.8,2.0,loose_figure,rebel,"2024"
Lando Calrissian (General Pilot),0,199.0,2.0,loose_figure,rebel,"2024"
Lando Calrissian (General Pilot),0,324.75,2.0,loose_figure,rebel,"2024"
Lando Calrissian (General Pilot),0,299.99,2.0,loose_figure,rebel,"2024"
Lando Calrissian (General Pilot),0,290.0,2.0,loose_figure,rebel,"2024"
Lando Calrissian (General Pilot),0,275.0,2.0,loose_figure,rebel,"2024"
Lando Calrissian (General Pilot),0,259.97,2.0,loose_figure,rebel,"2024"
Lando Calrissian (General Pilot),0,242.74,2.0,loose_figure,rebel,"2024"
Lando Calrissian (General Pilot),0,249.99,2.0,loose_figure,rebel,"2024"
Lando Calrissian (General Pilot),0,202.5,2.0,loose_figure,rebel,"2024"
Lando Calrissian (General Pilot),0,227.5,0.7,loose_figure,rebel,"2025"
Lando Calrissian (General Pilot),0,252.74,0.7,loose_figure,rebel,"2025"
Lando Calrissian (General Pilot),0,227.5,0.7,loose_figure,rebel,"2025"
Lando Calrissian (General Pilot),0,220.0,0.7,loose_figure,rebel,"2025"
Lando Calrissian (General Pilot),0,220.0,0.7,loose_figure,rebel,"2025"
Lando Calrissian (General Pilot),0,178.5,0.7,loose_figure,rebel,"2025"
Lando Calrissian (General Pilot),0,260.0,0.7,loose_figure,rebel,"2025"
Lando Calrissian (General Pilot),0,252.74,0.7,loose_figure,rebel,"2025"
Lando Calrissian (General Pilot),0,316.0,0.7,loose_figure,rebel,"2025"
Lando Calrissian (General Pilot),0,224.12,0.7,loose_figure,rebel,"2025"
Lando Calrissian (General Pilot),1,75.39,0.1,loose_figure,rebel,"2013"
Lando Calrissian (General Pilot),1,75.39,0.1,loose_figure,rebel,"2013"
Lando Calrissian (General Pilot),1,75.39,0.1,loose_figure,rebel,"2013"
Lando Calrissian (General Pilot),1,75.39,0.1,loose_figure,rebel,"2013"
Lando Calrissian (General Pilot),1,75.39,0.1,loose_figure,rebel,"2013"
Lando Calrissian (General Pilot),1,75.39,0.1,loose_figure,rebel,"2013"
Lando Calrissian (General Pilot),1,75.39,0.1,loose_figure,rebel,"2013"
Lando Calrissian (General Pilot),1,75.39,0.1,loose_figure,rebel,"2013"
Lando Calrissian (General Pilot),1,75.39,0.1,loose_figure,rebel,"2013"
Lando Calrissian (General Pilot),1,75.39,0.1,loose_figure,rebel,"2013"
Lando Calrissian (General Pilot),1,122.9,0.7,loose_figure,rebel,"2014"
Lando Calrissian (General Pilot),1,122.9,0.7,loose_figure,rebel,"2014"
Lando Calrissian (General Pilot),1,105.0,0.7,loose_figure,rebel,"2014"
Lando Calrissian (General Pilot),1,105.0,0.7,loose_figure,rebel,"2014"
Lando Calrissian (General Pilot),1,92.84,0.7,loose_figure,rebel,"2014"
Lando Calrissian (General Pilot),1,134.47,0.7,loose_figure,rebel,"2014"
Lando Calrissian (General Pilot),1,157.55,0.7,loose_figure,rebel,"2014"
Lando Calrissian (General Pilot),1,76.62,0.7,loose_figure,rebel,"2014"
Lando Calrissian (General Pilot),1,76.62,0.7,loose_figure,rebel,"2014"
Lando Calrissian (General Pilot),1,72.49,0.7,loose_figure,rebel,"2014"
Lando Calrissian (General Pilot),1,134.99,1.4,loose_figure,rebel,"2015"
Lando Calrissian (General Pilot),1,125.57,1.4,loose_figure,rebel,"2015"
Lando Calrissian (General Pilot),1,92.22,1.4,loose_figure,rebel,"2015"
Lando Calrissian (General Pilot),1,108.29,1.4,loose_figure,rebel,"2015"
Lando Calrissian (General Pilot),1,134.99,1.4,loose_figure,rebel,"2015"
Lando Calrissian (General Pilot),1,134.99,1.4,loose_figure,rebel,"2015"
Lando Calrissian (General Pilot),1,125.07,1.4,loose_figure,rebel,"2015"
Lando Calrissian (General Pilot),1,155.69,1.4,loose_figure,rebel,"2015"
Lando Calrissian (General Pilot),1,188.98,1.4,loose_figure,rebel,"2015"
Lando Calrissian (General Pilot),1,92.0,1.4,loose_figure,rebel,"2015"
Lando Calrissian (General Pilot),1,148.33,1.2,loose_figure,rebel,"2016"
Lando Calrissian (General Pilot),1,127.71,1.2,loose_figure,rebel,"2016"
Lando Calrissian (General Pilot),1,160.8,1.2,loose_figure,rebel,"2016"
Lando Calrissian (General Pilot),1,145.0,1.2,loose_figure,rebel,"2016"
Lando Calrissian (General Pilot),1,132.51,1.2,loose_figure,rebel,"2016"
Lando Calrissian (General Pilot),1,122.76,1.2,loose_figure,rebel,"2016"
Lando Calrissian (General Pilot),1,106.98,1.2,loose_figure,rebel,"2016"
Lando Calrissian (General Pilot),1,133.71,1.2,loose_figure,rebel,"2016"
Lando Calrissian (General Pilot),1,103.82,1.2,loose_figure,rebel,"2016"
Lando Calrissian (General Pilot),1,237.9,1.2,loose_figure,rebel,"2016"
Lando Calrissian (General Pilot),1,106.01,0.9,loose_figure,rebel,"2017"
Lando Calrissian (General Pilot),1,175.99,0.9,loose_figure,rebel,"2017"
Lando Calrissian (General Pilot),1,291.0,0.9,loose_figure,rebel,"2017"
Lando Calrissian (General Pilot),1,105.44,0.9,loose_figure,rebel,"2017"
Lando Calrissian (General Pilot),1,172.9,0.9,loose_figure,rebel,"2017"
Lando Calrissian (General Pilot),1,260.0,0.9,loose_figure,rebel,"2017"
Lando Calrissian (General Pilot),1,172.9,0.9,loose_figure,rebel,"2017"
Lando Calrissian (General Pilot),1,257.5,0.9,loose_figure,rebel,"2017"
Lando Calrissian (General Pilot),1,166.24,0.9,loose_figure,rebel,"2017"
Lando Calrissian (General Pilot),1,169.99,0.9,loose_figure,rebel,"2017"
Lando Calrissian (General Pilot),1,231.01,1.7,loose_figure,rebel,"2018"
Lando Calrissian (General Pilot),1,300.52,1.7,loose_figure,rebel,"2018"
Lando Calrissian (General Pilot),1,141.77,1.7,loose_figure,rebel,"2018"
Lando Calrissian (General Pilot),1,203.66,1.7,loose_figure,rebel,"2018"
Lando Calrissian (General Pilot),1,227.5,1.7,loose_figure,rebel,"2018"
Lando Calrissian (General Pilot),1,168.05,1.7,loose_figure,rebel,"2018"
Lando Calrissian (General Pilot),1,179.6,1.7,loose_figure,rebel,"2018"
Lando Calrissian (General Pilot),1,259.83,1.7,loose_figure,rebel,"2018"
Lando Calrissian (General Pilot),1,173.5,1.7,loose_figure,rebel,"2018"
Lando Calrissian (General Pilot),1,205.05,1.7,loose_figure,rebel,"2018"
Lando Calrissian (General Pilot),1,206.0,2.1,loose_figure,rebel,"2019"
Lando Calrissian (General Pilot),1,432.78,2.1,loose_figure,rebel,"2019"
Lando Calrissian (General Pilot),1,255.55,2.1,loose_figure,rebel,"2019"
Lando Calrissian (General Pilot),1,227.54,2.1,loose_figure,rebel,"2019"
Lando Calrissian (General Pilot),1,219.67,2.1,loose_figure,rebel,"2019"
Lando Calrissian (General Pilot),1,218.0,2.1,loose_figure,rebel,"2019"
Lando Calrissian (General Pilot),1,184.5,2.1,loose_figure,rebel,"2019"
Lando Calrissian (General Pilot),1,177.93,2.1,loose_figure,rebel,"2019"
Lando Calrissian (General Pilot),1,173.5,2.1,loose_figure,rebel,"2019"
Lando Calrissian (General Pilot),1,137.5,2.1,loose_figure,rebel,"2019"
Lando Calrissian (General Pilot),1,183.07,1.6,loose_figure,rebel,"2020"
Lando Calrissian (General Pilot),1,275.0,1.6,loose_figure,rebel,"2020"
Lando Calrissian (General Pilot),1,245.5,1.6,loose_figure,rebel,"2020"
Lando Calrissian (General Pilot),1,285.27,1.6,loose_figure,rebel,"2020"
Lando Calrissian (General Pilot),1,237.5,1.6,loose_figure,rebel,"2020"
Lando Calrissian (General Pilot),1,328.61,1.6,loose_figure,rebel,"2020"
Lando Calrissian (General Pilot),1,328.94,1.6,loose_figure,rebel,"2020"
Lando Calrissian (General Pilot),1,220.58,1.6,loose_figure,rebel,"2020"
Lando Calrissian (General Pilot),1,429.44,1.6,loose_figure,rebel,"2020"
Lando Calrissian (General Pilot),1,215.31,1.6,loose_figure,rebel,"2020"
Lando Calrissian (General Pilot),1,696.61,1.8,loose_figure,rebel,"2021"
Lando Calrissian (General Pilot),1,334.96,1.8,loose_figure,rebel,"2021"
Lando Calrissian (General Pilot),1,448.0,1.8,loose_figure,rebel,"2021"
Lando Calrissian (General Pilot),1,392.68,1.8,loose_figure,rebel,"2021"
Lando Calrissian (General Pilot),1,504.99,1.8,loose_figure,rebel,"2021"
Lando Calrissian (General Pilot),1,298.49,1.8,loose_figure,rebel,"2021"
